시군명,사업장명,전화번호,처리업종구분명,처리대상폐기물정보,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
김포시,대성연료,031-987-8899,⑦,,10026,"경기도 김포시 대곶면 쇄암리 1-51,1-41","경기도 김포시 대곶면 쇄암리 1-51,1-41",,
김포시,㈜아정,,⑦,,10039,경기도 김포시 대곶면 초원지리 601-3,경기도 김포시 대곶면 초원지리 601-3,37.65962692,126.5881894
김포시,동하환경,031-986-6896,⑦,,10026,"경기도 김포시 대곶면 쇄암리 1-6,-9,-47,-83","경기도 김포시 대곶면 쇄암리 1-6,-9,-47,-83",,
김포시,현대플라스틱,031-989-1681,⑦,,10022,경기도 김포시 월곶면 고막리 16번지외1,경기도 김포시 월곶면 고막리 16번지외1,37.72630089,126.566845
김포시,㈜앤알메탈,031-984-3931,⑦,,10029,경기도 김포시 통진읍 옹정리 293-28,경기도 김포시 통진읍 옹정리 293-28,37.68327958,126.5757425
김포시,장원산업㈜,032-565-6821,⑦,,10040,경기도 김포시 대곶면 송마리 849-2,경기도 김포시 대곶면 송마리 849-2,37.65305244,126.5692248
김포시,지이피,031-989-8650,⑦,,10029,경기도 김포시 통진읍 옹정리 293-19,경기도 김포시 통진읍 옹정리 293-19,37.68170677,126.5740155
김포시,㈜스위트코리아(본점),031-983-0447,⑦,,10026,경기도 김포시 대곶면 쇄암리 1-10,경기도 김포시 대곶면 쇄암리 1-10,37.6815995,126.5480922
김포시,㈜일진상사,031-983-7418,⑦,,10029,경기도 김포시 통진읍 옹정리 293-76,경기도 김포시 통진읍 옹정리 293-76,37.68139745,126.5759473
김포시,아로마환경㈜,031-981-1123,①ⓑ,,10058,경기도 김포시 양촌읍 구래리 162-1번지,경기도 김포시 양촌읍 구래로 42,37.64868566,126.615506
김포시,㈜김포환경,,①ⓑ,,10013,경기도 김포시 하성면 봉성리 144-5번지,경기도 김포시 하성면 봉성로 163,37.69700075,126.65047
김포시,㈜미성철강,031-998-4946,①ⓑ,,10030,,"경기도 김포시 통진읍 가현로105번길 151-5, 나동",,
김포시,한길환경,031-989-3051,①ⓑ,,10055,경기도 김포시 양촌읍 석모리 771-11번지,경기도 김포시 양촌읍 석모로44번길 79-1,37.65607538,126.645937
김포시,㈜크린자원산업 김포지점,031-996-5711,①ⓑ,,10012,경기도 김포시 하성면 마곡리 333-5번지 201호,"경기도 김포시 하성면 월하로 783, 201호",37.71068885,126.6413738
김포시,정진ENT,,①ⓑ,,10092,경기도 김포시 걸포동 1-24번지 김포현대공구타운 가동 2층 35호,"경기도 김포시 금포로 1117-18, 가동 2층 35호(걸포동)",37.6457754,126.706914
김포시,대륙메탈㈜,031-985-5935,①ⓑ,,10012,경기도 김포시 하성면 마곡리 231-1번지,경기도 김포시 하성면 동마동로 22,37.71491479,126.6424483
김포시,㈜에프엠스틸,032-563-4453,①ⓑ,,10106,,경기도 김포시 중봉1로 84 지층 106호,,
김포시,㈜엘케이에너지,031-992-7799,①ⓑ,,10018,경기도 김포시 통진읍 서암리 758-91번지 201호,경기도 김포시 통진읍 서암로 86-1 201호,37.69278189,126.5993641
김포시,코리아환경,031-997-8222,①ⓑ,,10129,경기도 김포시 고촌읍 신곡리 1075번지 아라베스트 1005호,"경기도 김포시 고촌읍 김포대로 349, 1005호(고촌읍, 아라베스트)",37.60159137,126.7695886
김포시,신성,,①ⓑ,,10023,경기도 김포시 월곶면 갈산리 464-9번지 2동,"경기도 김포시 월곶면 군하로 18, 2동",37.70291199,126.5702579
김포시,㈜대한리사이클링,031-986-9797,①ⓑ,,,,"경기도 김포시 고촌읍 김포대로 326, 3층",,
김포시,주영산업㈜,031-997-4141,①ⓑ,,10086,경기도 김포시 장기동 1748번지 3층,"경기도 김포시 김포한강3로237번길 16, 3층",37.63852959,126.6639552
김포시,해성상사,031-984-4620,①ⓑ,,10111,경기도 김포시 사우동 880번지 701-9호,"경기도 김포시 사우중로74번길 29, 701-9호",37.62169936,126.7215497
김포시,알뜰천국,,①ⓑ,,10092,경기도 김포시 걸포동 1-24번지 1-12호,"경기도 김포시 금포로 1117-18 ,1-12호",37.6457754,126.706914
김포시,김포미래환경,031-997-1929,①ⓑ,,10027,경기도 김포시 대곶면 송마리 459-2번지,경기도 김포시 대곶면 송마로 38,37.66429237,126.559073
김포시,㈜선용알씨,031-987-7207,①ⓑ,,10073,경기도 김포시 운양동 1297-1번지 한강베네치아 1동 549호,"경기도 김포시 김포한강11로 288-5,  한강베네치아 1동 549호",37.65519444,126.6818731
김포시,김포창대환경,,①ⓑ,,10056,경기도 김포시 양촌읍 양곡리 50-1번지 204호,"경기도 김포시 양촌읍 양곡로 349, 204호",37.66518161,126.6376692
김포시,㈜오성그린환경,031-985-8071,①ⓑ,,10016,경기도 김포시 통진읍 서암리 812-4번지 1층 일부,"경기도 김포시 통진읍 담터로 85-33, 1층 일부",37.69567413,126.5992383
김포시,㈜가나환경,031-8048-9348,①ⓑ,,10056,경기도 김포시 양촌읍 양곡리 141-8번지,경기도 김포시 양촌읍 양곡2로 134-120,37.66603785,126.6315253
김포시,오른환경,031-986-1476,①ⓑ,,10108,경기도 김포시 사우동 240번지 2층 201-1호,"경기도 김포시 사우중로 35-27, 2층 201-1호",37.61909866,126.716727
김포시,㈜경영개발,031-982-1042,①ⓑ,,10126,경기도 김포시 고촌읍 신곡리 1062-8번지 세종프라자 302동 726호,"경기도 김포시 고촌읍 장차로13번길 25, 302-726호",37.60375212,126.7691936
김포시,디와이컴퍼니,031-984-3570,①ⓑ,,10126,경기도 김포시 고촌읍 신곡리 1062-8번지 세종프라자 302동 737호,"경기도 김포시 고촌읍 장차로13번길 25, 302-737호",37.60375212,126.7691936
김포시,명성환경,031-987-1257,①ⓑ,,10047,경기도 김포시 양촌읍 학운리 245,경기도 김포시 양촌읍 학운리 245,37.62344112,126.6132896
김포시,비앤알환경㈜,070-5030-3924,①ⓑ,,10028,경기도 김포시 대곶면 석정리 52-2,경기도 김포시 대곶면 석정리 52-2,37.67231588,126.5729643
김포시,광성비철,031-997-3340,①ⓑ,,10021,경기도 김포시 월곶면 고막리 18-18번지,경기도 김포시 월곶면 애기봉로 173,37.72783568,126.5660314
김포시,우리환경,031-998-1285,①ⓑ,,10049,경기도 김포시 양촌읍 학운리 448-470번지,경기도 김포시 양촌읍 삼도공단로49번길 28,37.60203551,126.5955766
김포시,삼성자원,031-8028-2988,①ⓑ,,10013,경기도 김포시 하성면 하사리 87-17,경기도 김포시 하성면 하사리 87-17,37.70105687,126.6430277
김포시,우리건설산업,031-997-0484,①ⓑ,,10026,경기도 김포시 대곶면 쇄암리 1-7,경기도 김포시 대곶면 쇄암리 1-7,37.68108328,126.5466699
김포시,금산환경개발,031-988-0408,①ⓑ,,10003,"경기도 김포시 월곶면 개곡리 883-1,-2","경기도 김포시 월곶면 개곡리 883-1,-2",37.73191289,126.5698726
김포시,금강스틸,031-985-5225,①ⓑ,,10010,경기도 김포시 통진읍 귀전리 677-1,경기도 김포시 통진읍 귀전리 677-1,37.70818624,126.6149695
김포시,비에스㈜,0505-300-0489,①ⓑ,,10026,"경기도 김포시 대곶면 쇄암리 1-25,-40,-80","경기도 김포시 대곶면 쇄암리 1-25,-40,-80",,
김포시,신성환경산업㈜,,①ⓑ,,10058,"경기도 김포시 양촌읍 구래리 162,162-1","경기도 김포시 양촌읍 구래리 162,162-1",37.64868566,126.615506
김포시,팀꾼환경,,①ⓑ,,10011,"경기도 김포시 하성면 원산리 42,42-1","경기도 김포시 하성면 원산리 42,42-1",,
김포시,㈜더나은물류,,①ⓑ,,10038,경기도 김포시 통진읍 가현리 836,경기도 김포시 통진읍 가현리 836,37.66689678,126.5900393
김포시,㈜신한상사,,①ⓑ,,10044,경기도 김포시 대곶면 율생리 70,경기도 김포시 대곶면 율생리 70,37.65153584,126.5955661
김포시,㈜부림글로벌상사,,①ⓑ,,10026,경기도 김포시 대곶면 쇄암리 1-11,경기도 김포시 대곶면 쇄암리 1-11,37.68143344,126.547618
김포시,㈜제이디운송,,①ⓑ,,10012,경기도 김포시 하성면 마곡리 193-3 나동,경기도 김포시 하성면 마곡리 193-3 나동,37.71787501,126.6479625
김포시,현대환경개발㈜,031-998-7881,①ⓒ,,10043,경기도 김포시 대곶면 율생리 617-3번지,경기도 김포시 대곶면 대곶서로 283-101,37.64501834,126.5779737
김포시,까치환경㈜,031-997-9437,①ⓒ,,10029,경기도 김포시 통진읍 옹정리 293-21번지,경기도 김포시 통진읍 절골로25번길 29(옹정리 293-21),37.68217146,126.5746562
김포시,디.엠토건㈜,031-989-0444,①ⓒ,,10040,경기도 김포시 대곶면 송마리 103-7번지,경기도 김포시 대곶면 율생중앙로169번길43-10,37.65757919,126.5717871
김포시,㈜지산환경,031-984-6674,①ⓒ,,10030,경기도 김포시 통진읍 가현리 372-42,경기도 김포시 통진읍 가현리 372-42,37.67846613,126.5872557
김포시,㈜미래환경,031-998-8701,①ⓒ,,10030,경기도 김포시 통진읍 가현리 620번지,경기도 김포시 통진읍 가현로85번길107-3,37.67762088,126.5863476
김포시,에코누리,031-983-7253,①ⓒ,,10029,경기도 김포시 통진읍 옹정리 293-66번지 2동,경기도 김포시 통진읍 절골로 33-43 2동,37.68325601,126.576185
김포시,㈜하나개발,031-982-1317,①ⓒ,,10039,경기도 김포시 대곶면 초원지리 528번지,경기도 김포시 대곶면 대곶북로91-24,37.65849313,126.5895977
김포시,진환경,031-994-0056,①ⓒ,,10028,경기도 김포시 대곶면 석정리 238-19,경기도 김포시 대곶면 석정리 238-19,37.67841935,126.5572503
김포시,그린에코로직스 김포2지사,031-989-3315,①ⓒ,,10029,경기도 김포시 통진읍 옹정리 293-30번지,경기도 김포시 통진읍 절골로25번길 40,37.68246555,126.5753783
김포시,보라매환경,031-986-2402,①ⓒ,,10042,경기도 김포시 대곶면 대벽리 212-4번지,경기도 김포시 대곶면 대곶서로166번길 60-55,37.63067831,126.5756577
김포시,㈜근성NET,031-967-2281,①ⓒ,,10030,"경기도 김포시 통진읍 마송리 375-7번지, 가동","경기도 김포시 통진읍 마송리 375-7번지, 가동",37.68429984,126.5828973
김포시,파워크린㈜,031-986-0526,①ⓒ,,10026,경기도 김포시 대곶면 쇄암리 1-126,경기도 김포시 대곶면 쇄암리 1-126,37.67934729,126.548223
김포시,부광환경,031-987-0640,①ⓒ,,10040,경기도 김포시 대곶면 송마리 66-16번지,경기도 김포시 대곶면 소래로97번길 27,37.65617254,126.574004
김포시,크린코,031-791-8188,①ⓒ,,10030,경기도 김포시 통진읍 가현리 317-5,경기도 김포시 통진읍 가현리 317-5,37.6777797,126.5929115
김포시,가나환경자원,031-975-8273,①ⓒ,,10043,경기도 김포시 대곶면 상마리 305-28,경기도 김포시 대곶면 상마리 305-28,37.64685505,126.5731222
김포시,에이스환경,031-965-5545,①ⓒ,,10038,경기도 김포시 대곶면 초원지리 592-7,경기도 김포시 대곶면 초원지리 592-7,37.6618546,126.5872098
김포시,금화토건,070-8848-6388,①ⓒ,,10029,경기도 김포시 통진읍 옹정리 279-2,경기도 김포시 통진읍 옹정리 279-2,37.68431142,126.5797557
김포시,㈜김포환경개발,02-475-9988,①ⓒ,,10028,"경기도 김포시 대곶면 석정리 239-8,-10,-11,-15,-16","경기도 김포시 대곶면 석정리 239-8,-10,-11,-15,-16",37.67862577,126.5582683
김포시,선일환경,,①ⓒ,,10046,경기도 김포시 대곶면 대능리 88-2,경기도 김포시 대곶면 대능리 88-2,37.6367795,126.6046507
김포시,㈜기산개발 김포지점,,①ⓒ,,10029,경기도 김포시 통진읍 옹정리 325-12,경기도 김포시 통진읍 옹정리 325-12,37.68198974,126.564191
김포시,일광금속,031-983-8425,⑤,,10022,경기도 김포시 월곶면 갈산리 7-10,경기도 김포시 월곶면 갈산리 7-10,37.71525781,126.582652
김포시,골드로거성,031-982-2545,⑤,,10038,경기도 김포시 대곶면 거물대리 359-4,경기도 김포시 대곶면 거물대리 359-4,37.66619405,126.5924176
김포시,㈜다모아산업 김포,031-998-8035,⑤,,,"경기도 김포시 대곶면 석정리 241, 241-1번지","경기도 김포시 대곶면 석정리 241, 241-1번지",,
김포시,㈜세영산업,031-998-6241,⑦,,10044,경기도 김포시 대곶면 율생리 249-6번지,경기도 김포시 대곶면 종생로 78-53,37.64600173,126.5943863
김포시,보성수지상사,,⑦,,10026,경기도 김포시 대곶면 쇄암리 1-35번지,경기도 김포시 대곶면 대곶로 423번길 140,37.68095937,126.5480664
김포시,영진수지,031-981-0144,⑦,,10029,경기도 김포시 통진읍 옹정리 190-2번지,경기도 김포시 통진읍 김포대로 2435번기 112-91,37.69245699,126.5714206
김포시,성우케미칼,031-983-5669,⑦,,10029,경기도 김포시 통진읍 옹정리 293-76,경기도 김포시 통진읍 옹정리 293-76,37.68139745,126.5759473
김포시,㈜제이메탈,031-435-1429,⑦,,10048,경기도 김포시 양촌읍 학운리 3072,경기도 김포시 양촌읍 학운리 3072,37.60888922,126.6223222
김포시,대한,,⑦,,10046,경기도 김포시 대곶면 대벽리 124,경기도 김포시 대곶면 대벽리 124,37.63312945,126.5825293
김포시,백산프라스틱,031-981-8257,⑦,,10028,"경기도 김포시 대곶면 석정리 238-1번지 다,라동","경기도 김포시 대곶면 석정리 238-1번지 다,라동",37.67771087,126.5565675
김포시,㈜티지와이,,⑦,,10028,경기도 김포시 대곶면 석정리 53-13,경기도 김포시 대곶면 석정리 53-13,37.67255127,126.5719522
김포시,에스피메탈,032-446-7555,⑦,,10043,경기도 김포시 대곶면 상마리 219-5,경기도 김포시 대곶면 상마리 219-5,37.63746433,126.5743949
김포시,㈜한강이앰피,031-986-3838,⑦,,10050,경기도 김포시 대곶면 대벽리 690-88번지,경기도 김포시 대곶면 대벽리 690-88번지,37.601,126.5701909
김포시,㈜지디켐,031-981-3900,⑦,,10039,경기도 김포시 대곶면 율생리 382 외 6필지,경기도 김포시 대곶면 율생리 382 외 6필지,37.6574498,126.5910502
김포시,㈜엘케이에너지,031-992-7799,⑦,,10038,경기도 김포시 대곶면 거물대리 479-9,경기도 김포시 대곶면 거물대리 479-9,37.66584597,126.592864
김포시,㈜엠지이노베이션,031-989-6075,⑦,,10003,경기도 김포시 월곶면 개곡리 483-2번지,경기도 김포시 월곶면 애기봉로456번길 124(개곡리 483-5),37.72574746,126.5882644
김포시,㈜대원기업,031-986-5483,⑦,,10026,경기도 김포시 대곶면 쇄암리 1-100번지,경기도 김포시 대곶면 대곶로423번길 132 (쇄암리 1-100),37.68143738,126.5481056
김포시,㈜대영알씨 김포지점,031-983-1085,⑧,,10044,경기도 김포시 대곶면 율생리 24-2번지,경기도 김포시 대곶면 대명항로205번길 62,37.65193809,126.5951304
김포시,봉화자원,031-987-0729,⑧,,10055,경기도 김포시 양촌읍 석모리 771-11번지,경기도 김포시 양촌읍 석모로44번길 79-1,37.65607538,126.645937
김포시,사랑의나눔터,,⑧,,10098,"경기도 김포시 북변동 288-4번지, 지하 1층","경기도 김포시 북변동 288-4번지, 지하 1층",37.62746317,126.7099984
김포시,서가자원,,⑧,,10069,경기도 김포시 양촌읍 구래리 760-12번지,경기도 김포시 양촌읍 봉수대로 1833,37.63196016,126.6280121
김포시,풍림자원,,⑧,,10044,경기도 김포시 대곶면 율생리 249-6번지,경기도 김포시 대곶면 종생로 78-53,37.64600173,126.5943863
김포시,㈜티라레,,⑧,,10029,경기도 김포시 통진읍 옹정리 190-2번지,경기도 김포시 통진읍 김포대로 2435번기 112-91,37.69245699,126.5714206
김포시,트라움자원㈜,02-6140-6747,⑧,,10040,경기도 김포시 대곶면 송마리 72번지,경기도 김포시 대곶면 소래로 113,37.65705754,126.5765211
